"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"M5Model_Dresslar.nlogo"
"randotime_long"
"04/20/2025 14:57:06:471 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"[run number]","Randos?","weirdness","farm-cost","fission-energy","swidden-radius","the-min-fertility","move-rate","[step]","count households","mean [fission-rate] of households","mean [farm-dist] of households","mean [min-fertility] of households","mean [move-threshold] of households","mean [vegetation] of patches","mean [fertility] of patches"
"4","true","80","3","150","12","80","50","60000","175","1.4900271280556974","17.44","0.5516804843619434","42.05376316225547","37.93039898049211","0.9845583766297503"
"2","true","80","3","150","12","80","50","60000","180","1.5344810979748205","16.9","0.5478599854342417","42.68307260198278","37.937261052837954","0.9836917949220693"
"5","true","80","3","150","12","80","50","58000","198","1.4886409264761085","17.54040404040404","0.5450306338247237","41.52330419171266","37.508773649642194","0.9819625526909166"
"3","true","80","3","150","12","80","50","65000","160","1.4602009891511067","18.0625","0.4896249124160514","42.06532049787228","38.93598666797373","0.9869189295167193"
"1","true","80","3","150","12","80","50","60000","175","1.460874155437303","17.057142857142857","0.5201027490901625","42.27038013217468","38.132830114694634","0.9847171845897484"
"6","true","80","3","150","12","80","50","61000","169","1.3620605762970104","18.319526627218934","0.5415153477369659","41.279628576948824","38.27007156161161","0.984066268012945"
"4","true","80","3","150","12","80","50","61000","189","1.4542349061887494","17.11111111111111","0.5396188774720483","40.87691346489038","37.773551612587","0.9848034506421024"
"2","true","80","3","150","12","80","50","61000","177","1.5800717301123597","16.23728813559322","0.5438373708091783","44.19896722219553","37.864425056367025","0.9834878933437964"
"3","true","80","3","150","12","80","50","66000","154","1.4847666721084138","17.084415584415584","0.5076996430964145","41.5554488161518","38.91373394765219","0.9857327712969384"
"5","true","80","3","150","12","80","50","59000","193","1.513229899773682","17.352331606217618","0.5424446702354117","42.40151308476652","37.417017939417704","0.9830644054504526"
"1","true","80","3","150","12","80","50","61000","191","1.4266143173333863","17.25130890052356","0.4932628597763404","41.759446321815275","37.99539260856779","0.983419272620335"
"6","true","80","3","150","12","80","50","62000","159","1.448219686041896","17.51572327044025","0.5396980582238895","42.24665424972253","38.1869424566219","0.9847916870895087"
"4","true","80","3","150","12","80","50","62000","185","1.4231061401389138","16.913513513513514","0.5366872789893511","41.87773201618776","37.710616606215076","0.9843485932751777"
"3","true","80","3","150","12","80","50","67000","163","1.5161751922841464","16.60122699386503","0.5691629160547063","42.33189662662178","38.8352122340947","0.9839917655131915"
"2","true","80","3","150","12","80","50","62000","177","1.5914033408441242","17.491525423728813","0.5244623193439626","43.46557151198892","37.700127438486426","0.9845485736692534"
"5","true","80","3","150","12","80","50","60000","196","1.4895516296864402","17.06122448979592","0.5556782525650581","42.07993748549986","37.23821194000588","0.9821056759141343"
"1","true","80","3","150","12","80","50","62000","186","1.5032529092161853","17.510752688172044","0.485482946415322","42.05893810992927","37.674737770806786","0.9831055778845221"
"6","true","80","3","150","12","80","50","63000","189","1.4315022985453973","17.402116402116402","0.5141386299146551","41.31177628608838","37.87462013528086","0.9837682580139268"
"4","true","80","3","150","12","80","50","63000","189","1.496975822574883","16.597883597883598","0.5427444981580727","42.956708094049795","37.522007646309184","0.9847505146554326"
"3","true","80","3","150","12","80","50","68000","164","1.4913156970994836","17.664634146341463","0.552186428877688","41.36039501258277","38.507597294382904","0.9859543182041035"
"2","true","80","3","150","12","80","50","63000","193","1.5191166708770423","17.27461139896373","0.529374120455548","41.74068138290445","37.50200960690128","0.9828801097931633"
"5","true","80","3","150","12","80","50","61000","198","1.565935698457125","17.42929292929293","0.515673987196175","42.96085547120392","37.19782374277032","0.9824193706499423"
"1","true","80","3","150","12","80","50","63000","180","1.5073815578189649","16.38888888888889","0.48101363674659153","43.30695673734009","37.547789432408585","0.9821056759141293"
"6","true","80","3","150","12","80","50","64000","166","1.509665188221233","17.987951807228917","0.5398842372467443","41.824184451596466","37.800705813155574","0.9826311145966137"
"4","true","80","3","150","12","80","50","64000","186","1.471521346440188","17.258064516129032","0.5185902899504067","41.58697394385401","37.33418292324282","0.982215469071666"
"3","true","80","3","150","12","80","50","69000","174","1.4750325846651735","17.557471264367816","0.5480068267426581","40.63306131287216","38.381139104009414","0.9841760611704788"
"2","true","80","3","150","12","80","50","64000","189","1.4620328372314289","16.883597883597883","0.4949351489478377","42.165309865476544","37.354573081070484","0.9805430840113771"
"1","true","80","3","150","12","80","50","64000","181","1.519664790987562","18.14364640883978","0.5123268931430067","43.15551551966625","37.47348299186354","0.9831447897264995"
"5","true","80","3","150","12","80","50","62000","190","1.4332247888860243","17.826315789473686","0.5177581936711627","41.59358480165642","36.99264777962945","0.9824977943338963"
"6","true","80","3","150","12","80","50","65000","186","1.4980070371635683","16.768817204301076","0.5532919553644476","41.90055315559794","37.74708361925301","0.9831487109107011"
"4","true","80","3","150","12","80","50","65000","176","1.6227019664229194","16.636363636363637","0.47239708576227774","43.545305433023","37.132437996274874","0.9832271345946522"
"3","true","80","3","150","12","80","50","70000","168","1.491396096935791","17.422619047619047","0.5139767688953307","42.57061805595691","38.33839819625527","0.9851838055092694"
"2","true","80","3","150","12","80","50","65000","183","1.4986261653031587","18.918032786885245","0.5380143379198554","41.5459384171413","37.180472502695814","0.9833624154494708"
"1","true","80","3","150","12","80","50","65000","184","1.4957711890094427","17.92391304347826","0.529779352237464","40.999241731530404","37.3165375943535","0.9847034604450584"
"5","true","80","3","150","12","80","50","63000","206","1.474787502403444","17.606796116504853","0.5351774911774285","42.687995232173684","36.731594941672384","0.9818782472306695"
"6","true","80","3","150","12","80","50","66000","190","1.5242410323020699","16.55263157894737","0.5405879591764254","41.65443115881833","37.47995294578963","0.9812626213116422"
"4","true","80","3","150","12","80","50","66000","179","1.5491815409946517","16.692737430167597","0.47995028225776726","41.48449129371592","36.97382609548084","0.9825468091363648"
"3","true","80","3","150","12","80","50","71000","176","1.6260589088931647","16.869318181818183","0.4517061493647441","43.15606860626711","38.22370355847466","0.9848426624840743"
"2","true","80","3","150","12","80","50","66000","193","1.4366772243106425","16.917098445595855","0.5250001913782092","42.50114821746974","37.04695618076659","0.9823115380845073"
"1","true","80","3","150","12","80","50","66000","186","1.499619785982811","16.548387096774192","0.5509286212746317","42.88161398024532","37.10724438780512","0.9842250759729486"
"5","true","80","3","150","12","80","50","64000","188","1.3949854979404777","17.22340425531915","0.5277061755304102","39.83533402507487","36.69708852073326","0.9813351632192988"
"6","true","80","3","150","12","80","50","67000","184","1.4530212285871709","16.505434782608695","0.5588391311416974","41.874625454063114","37.21811587099304","0.9839388295265218"
"4","true","80","3","150","12","80","50","67000","173","1.516468978021747","17.670520231213874","0.5436742076113221","43.35540885846957","36.97862954612293","0.9833212430153948"
"3","true","80","3","150","12","80","50","72000","171","1.4689048229539372","17.28654970760234","0.49272248477523184","42.2512553335567","37.95618076659151","0.9834820115674957"
"2","true","80","3","150","12","80","50","67000","182","1.472121255897697","17.23076923076923","0.567894270393116","41.919082790404026","36.87579649054015","0.9826703264385886"
"1","true","80","3","150","12","80","50","67000","198","1.5392131049097542","17.40909090909091","0.5429678168455905","43.0911230018066","36.832369375551416","0.9812371336143552"
"5","true","80","3","150","12","80","50","65000","197","1.4974502882837246","16.690355329949238","0.5535386235985625","41.78187651005673","36.504950495049506","0.9810175472992909"
"6","true","80","3","150","12","80","50","68000","184","1.4497555474011938","17.016304347826086","0.5321015188127085","41.226049100445465","37.04205470051956","0.9833428095284839"
"3","true","80","3","150","12","80","50","73000","180","1.547294742707551","17.444444444444443","0.5260821563899941","43.37063097030165","37.762474267228704","0.9842740907754179"
"4","true","80","3","150","12","80","50","68000","192","1.4668055706975478","17.869791666666668","0.5174816960341904","41.67022754812556","36.80982256641506","0.9833428095284827"
"2","true","80","3","150","12","80","50","68000","192","1.4935755063732448","17.9375","0.5476696234013166","41.74980532597024","36.935006371924324","0.9815920007842421"
"1","true","80","3","150","12","80","50","68000","189","1.5157709671757649","16.555555555555557","0.5403243315727849","42.49446592145426","36.62709538280561","0.9809704930889174"
"5","true","80","3","150","12","80","50","66000","198","1.4561117689973353","17.51010101010101","0.571913032086904","42.98323034186775","36.16517988432506","0.9791510636212205"
"6","true","80","3","150","12","80","50","69000","187","1.513241102127745","16.90374331550802","0.5314174148875725","42.38419526198255","36.87079698068817","0.9808136457210143"
"3","true","80","3","150","12","80","50","74000","163","1.4896292373407996","17.60122699386503","0.5227039118518203","43.899022033404584","37.65287716890501","0.9847250269581451"
"4","true","80","3","150","12","80","50","69000","191","1.523593591795834","17.345549738219894","0.5464435594671682","43.30350748621563","36.788648171747866","0.9833506518968788"
"2","true","80","3","150","12","80","50","69000","188","1.4763166069025289","17.72872340425532","0.5547020714596881","42.75955770588397","36.77374767179688","0.9803431036172994"
"1","true","80","3","150","12","80","50","69000","193","1.501369156421781","16.476683937823836","0.5466666759027263","43.03999262150547","36.48240368591315","0.9829604940692134"
"5","true","80","3","150","12","80","50","67000","213","1.5237982618522525","18.065727699530516","0.5157315192976658","44.21626298899995","36.05862170375453","0.9807293402607673"
"3","true","80","3","150","12","80","50","75000","186","1.574562645467864","16.9247311827957","0.5362055274198169","42.9552990591973","37.42770316635624","0.9834526026860161"
"6","true","80","3","150","12","80","50","70000","202","1.485939694062361","17.06930693069307","0.5118850100239335","42.88962246139987","36.67150279384374","0.9814978923634998"
"4","true","80","3","150","12","80","50","70000","192","1.5628672258089178","17.15625","0.5642984892784698","43.81067408577587","36.63278109989217","0.9823017351240141"
"2","true","80","3","150","12","80","50","70000","197","1.5381428764047338","17.314720812182742","0.5202375752407447","43.10187989315393","36.48985393588864","0.9808665817076808"
"1","true","80","3","150","12","80","50","70000","190","1.4876597837411618","17.01578947368421","0.5134126111122546","41.21532045336047","36.37035584746594","0.9791334182923276"
"3","true","80","3","150","12","80","50","76000","182","1.5068583836036573","17.423076923076923","0.5471993318470117","42.302485613815435","37.400646995392606","0.9826605234780963"
"5","true","80","3","150","12","80","50","68000","194","1.4491766754225006","16.6340206185567","0.5325464569374164","41.8511998162386","35.93079109891187","0.9790942064503528"
"6","true","80","3","150","12","80","50","71000","202","1.4730242789364294","17.603960396039604","0.506924993583738","41.631040211183034","36.598960886187626","0.98261935104402"
"4","true","80","3","150","12","80","50","71000","196","1.5962729779877844","16.602040816326532","0.5490026565631658","43.46744176253829","36.42348789334379","0.9812332124301596"
"2","true","80","3","150","12","80","50","71000","198","1.5659633321729476","17.853535353535353","0.5103354612110382","42.33403709461881","36.35476914028037","0.9831506715027989"
"1","true","80","3","150","12","80","50","71000","203","1.500522049221811","17.157635467980295","0.49034496430188723","42.647191978413396","36.2411528281541","0.9827389471620485"
"3","true","80","3","150","12","80","50","77000","189","1.446974272601152","17.185185185185187","0.5469959134950366","41.74426633112645","37.286736594451526","0.9819174590726454"
"5","true","80","3","150","12","80","50","69000","207","1.4714491318140581","16.96135265700483","0.5255995163407514","42.102727597774035","35.697382609548086","0.9805019115773047"
"4","true","80","3","150","12","80","50","72000","204","1.5410219372329297","16.94607843137255","0.5473892993071918","44.38276878821012","36.28918733457504","0.9792314478972681"
"6","true","80","3","150","12","80","50","72000","191","1.487523676237248","18.361256544502616","0.49364930098273563","40.7690349645273","36.499460837172826","0.9831683168316883"
"2","true","80","3","150","12","80","50","72000","194","1.5164807830174019","17.536082474226806","0.5309668082880252","41.58728167501275","36.281541025389664","0.982401725321051"
"1","true","80","3","150","12","80","50","72000","209","1.511173990186957","17.8133971291866","0.5276105020416834","42.32040014946574","36.03548671698853","0.9804097637486576"
"3","true","80","3","150","12","80","50","78000","188","1.4607818028858974","16.420212765957448","0.560277714286893","42.58981821956965","37.005195569061854","0.9826507205176012"
"4","true","80","3","150","12","80","50","73000","194","1.4659970757204246","17.551546391752577","0.540431129133273","40.949247488147314","36.17547299284384","0.9822684050583321"
"5","true","80","3","150","12","80","50","70000","214","1.4669351957022332","16.92056074766355","0.5358296536510382","41.6610954587778","35.59445152436036","0.977253210469567"
"6","true","80","3","150","12","80","50","73000","202","1.4502242685716187","17.58910891089109","0.4940757446726683","40.99778093808059","36.19841192039996","0.9822507597294444"
"2","true","80","3","150","12","80","50","73000","200","1.5445077884163283","17.465","0.4930098719980377","43.99584476948481","35.82982060582296","0.9823448681501854"
"1","true","80","3","150","12","80","50","73000","204","1.490917190832895","17.534313725490197","0.48060237059516325","41.440383772113165","35.748063915302424","0.981529261837081"
"3","true","80","3","150","12","80","50","79000","181","1.4899325027757444","16.281767955801104","0.5506372489502912","43.175783067658315","36.828056072934025","0.9811096951279324"
"4","true","80","3","150","12","80","50","74000","195","1.454648391519177","17.18974358974359","0.5592468732406136","42.18738289419295","36.02617390451916","0.9838819723556544"
"5","true","80","3","150","12","80","50","71000","212","1.52958566206752","16.80188679245283","0.48665200703209044","42.1822592707627","35.54798549161847","0.9798451132241998"
"6","true","80","3","150","12","80","50","74000","198","1.382135465786086","16.752525252525253","0.5580946015653716","40.65459854393498","36.11792961474365","0.9814449563768293"
"2","true","80","3","150","12","80","50","74000","198","1.5006865450405134","18.474747474747474","0.5271984674119717","41.79262686144133","35.860405842564454","0.9824036859131504"
"1","true","80","3","150","12","80","50","74000","205","1.533606969647785","16.902439024390244","0.5385517060607815","42.88974523390343","35.61043034996569","0.9794529948044363"
"3","true","80","3","150","12","80","50","80000","173","1.5490826864248237","17.213872832369944","0.5111798941690073","44.20163447390055","36.74404470149985","0.9811998823644792"
"4","true","80","3","150","12","80","50","75000","190","1.4669200710448431","17.41578947368421","0.5078448249740021","40.86318182224441","36.001764532888934","0.9834761297912011"
"5","true","80","3","150","12","80","50","72000","210","1.5319367603189051","17.847619047619048","0.4794515458402378","42.20725628719582","35.3575139692187","0.9804744632879181"
"6","true","80","3","150","12","80","50","75000","199","1.4639893451437094","17.2964824120603","0.5262730554339462","42.0312052044041","35.87746299382413","0.982050779335365"
"2","true","80","3","150","12","80","50","75000","198","1.3678199412917125","17.63131313131313","0.49284585545293547","40.845531108058026","35.63052641897853","0.9825134790706846"
"3","true","80","3","150","12","80","50","81000","198","1.5532385805794584","17","0.5031920655118921","42.06666461414019","36.64042740907754","0.9806646407215031"
"1","true","80","3","150","12","80","50","75000","198","1.48597728749724","17.232323232323232","0.49133920388185953","42.780824110048364","35.37682580139202","0.9787060092147891"
"4","true","80","3","150","12","80","50","76000","188","1.4909461642245232","17.71808510638298","0.5247594473808745","41.926384032603444","35.85021076365062","0.9819664738751143"
"5","true","80","3","150","12","80","50","73000","200","1.5502402625402798","17.745","0.504349999279834","44.28410741711284","35.1727281639055","0.9796686599353055"
"6","true","80","3","150","12","80","50","76000","202","1.4751445257915226","16.668316831683168","0.5030221941762452","40.81408355850023","35.7988432506617","0.9808763846681746"
"2","true","80","3","150","12","80","50","76000","191","1.401242653625189","17.12041884816754","0.4844598639754265","41.39786876410054","35.53749632388981","0.9823213410450017"
"3","true","80","3","150","12","80","50","82000","187","1.5923702042591226","17.288770053475936","0.5043316755042764","42.57577893345043","36.55004411332222","0.9833330065679888"
"1","true","80","3","150","12","80","50","76000","212","1.4947297559104775","17.04245283018868","0.5348430620464788","42.41494309002218","35.388883442799724","0.9794412312518435"
"4","true","80","3","150","12","80","50","77000","198","1.5664753247488794","18.055555555555557","0.549321328016664","43.45598456254259","35.7704146652289","0.9817017939417745"
"6","true","80","3","150","12","80","50","77000","197","1.479954030190405","17","0.4893164538001893","41.505391471423174","35.70885207332614","0.9793020292128295"
"5","true","80","3","150","12","80","50","74000","207","1.4985202964893551","17.492753623188406","0.5293352997907689","42.54152103414815","34.980688167826685","0.9786922850700979"
"3","true","80","3","150","12","80","50","83000","182","1.4856111628583228","16.686813186813186","0.537615615546574","41.87137966083787","36.402705617096366","0.9824977943338955"
"2","true","80","3","150","12","80","50","77000","211","1.4754592486659355","17.379146919431278","0.5007630429438736","41.90766286827916","35.30134300558769","0.9796019998039481"
"1","true","80","3","150","12","80","50","77000","213","1.5145890230542522","17.971830985915492","0.5400534420421235","42.20459294920765","35.254288795216155","0.9802058621703815"
"4","true","80","3","150","12","80","50","78000","192","1.4704139346253193","17.65625","0.5479665994800228","41.488663692302524","35.581707675718064","0.9818860895990665"
"6","true","80","3","150","12","80","50","78000","204","1.5151208575556119","17.392156862745097","0.525305192706547","42.791398006211786","35.360846975786686","0.981550828350168"
"5","true","80","3","150","12","80","50","75000","208","1.3926247441105122","17.317307692307693","0.4756752464788161","40.99907506079215","34.82638956965003","0.9813194784825069"
"3","true","80","3","150","12","80","50","84000","200","1.5434041433204704","17.155","0.5013481029498625","42.13658252342995","36.22938927556122","0.980356827761993"
"2","true","80","3","150","12","80","50","78000","198","1.5027819863399399","17.106060606060606","0.5252492050743709","42.40024618436065","35.26977747279678","0.9821762572296886"
"4","true","80","3","150","12","80","50","79000","198","1.4763892514013712","17.92929292929293","0.5426850440073382","41.955091281097346","35.470934222135085","0.9809077541417572"
"1","true","80","3","150","12","80","50","78000","205","1.4475510862848568","17.507317073170732","0.5586761027312935","40.207022775952545","34.85266150377414","0.9795216155278961"
"5","true","80","3","150","12","80","50","76000","218","1.440490428412264","16.91743119266055","0.5049597831198451","41.4022015986737","34.60533281050878","0.9813332026271988"
"6","true","80","3","150","12","80","50","79000","219","1.5320711039274202","17.470319634703195","0.49145364407199604","42.46381602173727","35.30575433781002","0.9829604940692166"
"3","true","80","3","150","12","80","50","85000","187","1.48950437375529","17.577540106951872","0.5124493124300675","41.88961870738916","36.10489167728654","0.9816194490736265"
"2","true","80","3","150","12","80","50","79000","202","1.5600617344288426","16.64851485148515","0.49202663107496664","44.18837839177155","35.08469757866876","0.9793745711204845"
"4","true","80","3","150","12","80","50","80000","198","1.5407910421572761","17.22222222222222","0.5332162452787222","42.73576343651079","35.21556710126458","0.9798706009214833"
"1","true","80","3","150","12","80","50","79000","201","1.4562856708266725","16.751243781094526","0.5665911409018487","41.35705653916403","34.8320752867366","0.9817233604548649"
"5","true","80","3","150","12","80","50","77000","216","1.457111495526746","17.26851851851852","0.5175782366522544","42.2266114833741","34.39643172238016","0.9790687187530662"
"6","true","80","3","150","12","80","50","80000","201","1.5679280971120089","17.432835820895523","0.5274804794412826","42.70751849607061","35.1452798745221","0.9803705519066831"
"3","true","80","3","150","12","80","50","86000","190","1.439981429533311","17.757894736842104","0.5476953593657476","40.72964949887173","36.00392118419763","0.9817135574943696"
"2","true","80","3","150","12","80","50","80000","208","1.4669272585013642","17.173076923076923","0.49752264942050517","41.43963449480778","34.859327516910106","0.981501813547699"
"4","true","80","3","150","12","80","50","81000","199","1.5801497730629086","16.487437185929647","0.5182543286122674","43.36543006216192","34.99647093422214","0.981125379864724"
"1","true","80","3","150","12","80","50","80000","211","1.4819275647345318","17.113744075829384","0.5575977202380238","41.37156360969725","34.7993333986864","0.9814841682188065"
"5","true","80","3","150","12","80","50","78000","207","1.525137524675608","16.840579710144926","0.5166672351146823","42.316157180908554","34.34320164689736","0.9786373884913312"
"6","true","80","3","150","12","80","50","81000","202","1.6078774586678064","16.678217821782177","0.5331550497674183","44.098108257596145","35.05381825311244","0.9807116949318776"
"3","true","80","3","150","12","80","50","87000","208","1.3688124665511205","17.620192307692307","0.592387349521505","40.8112953696505","35.90138221742966","0.9810724438780579"
"2","true","80","3","150","12","80","50","81000","223","1.458409686677605","16.515695067264573","0.4965227677985179","41.573685691840154","34.65621017547299","0.9826899323595796"
"4","true","80","3","150","12","80","50","82000","188","1.4615234535748667","16.845744680851062","0.5022925885810245","41.64317730472308","35.01715518086462","0.9818449171649907"
"1","true","80","3","150","12","80","50","81000","224","1.416561673094328","16.339285714285715","0.540297497744712","41.22806001092565","34.5323987844329","0.9791922360552933"
"5","true","80","3","150","12","80","50","79000","206","1.544806092025057","17.40776699029126","0.5339918322517653","43.402881067707284","34.071659641211646","0.9803685913145826"
"6","true","80","3","150","12","80","50","82000","208","1.5710086287333935","16.83173076923077","0.5115734497531256","44.50660660908618","34.77855112243898","0.9802117439466801"
"3","true","80","3","150","12","80","50","88000","199","1.5046810750682726","16.894472361809044","0.5823704772668549","43.19827790873283","35.75453386922851","0.9821135182825281"
"2","true","80","3","150","12","80","50","82000","219","1.393706908382311","17.17351598173516","0.5335962059259138","39.31876819909734","34.52151749828448","0.9805156357219921"
"4","true","80","3","150","12","80","50","83000","203","1.5462808217123516","17.226600985221676","0.5188279489268466","44.53523913704343","34.93069306930693","0.9797137535535811"
"1","true","80","3","150","12","80","50","82000","223","1.4019331959749692","16.286995515695068","0.5491078703798853","41.05331412950335","34.489559847073814","0.9786177825703412"
"5","true","80","3","150","12","80","50","80000","209","1.6136117177132276","17.215311004784688","0.5432477852327486","43.85667254073435","34.09332418390354","0.9791373394765284"
"6","true","80","3","150","12","80","50","83000","214","1.4677932228622659","17.345794392523363","0.5432998968019819","41.71421428994923","34.72992843838839","0.9814077051269544"
"3","true","80","3","150","12","80","50","89000","191","1.497528168020993","16.712041884816752","0.5637688900070797","41.87061552196309","35.510734241741005","0.9814175080874483"
"2","true","80","3","150","12","80","50","83000","216","1.518618862165138","17.62962962962963","0.5035222693510473","42.105247438868865","34.33134006469954","0.9804156455249525"
"4","true","80","3","150","12","80","50","84000","205","1.5092443405956968","17.258536585365853","0.52679203493065","43.20213203656191","34.70326438584453","0.9803607489461882"
"1","true","80","3","150","12","80","50","83000","212","1.4632392367016531","17.358490566037737","0.5505558859295167","41.235067381450435","34.280070581315556","0.9803254582884056"
"5","true","80","3","150","12","80","50","81000","226","1.4674910103631984","16.884955752212388","0.49763990260406754","41.55416778033808","33.73375159298108","0.9795706303303643"
"6","true","80","3","150","12","80","50","84000","210","1.4982181323841732","17.60952380952381","0.5478411328414029","42.26469090068566","34.56621899813744","0.9811489069699102"
"3","true","80","3","150","12","80","50","90000","188","1.4566118858549701","16.71808510638298","0.575132689675877","41.72840219417976","35.45848446230762","0.982476227820807"
"2","true","80","3","150","12","80","50","84000","213","1.5007456404410655","17.154929577464788","0.47336721637597795","42.50743738763041","34.12459562787962","0.9784785805313261"
"4","true","80","3","150","12","80","50","85000","214","1.5058424746178118","17.22897196261682","0.5019663409034276","41.46617764704968","34.60631310655818","0.9810449955886749"
"1","true","80","3","150","12","80","50","84000","223","1.396602437101892","17.57847533632287","0.5344391344612724","39.84429761219804","33.98196255269091","0.9815429859817704"
"5","true","80","3","150","12","80","50","82000","227","1.441426568207864","17.60352422907489","0.4770262840370431","41.462998433026236","33.68581511616508","0.9772355651406773"
"6","true","80","3","150","12","80","50","85000","214","1.5297542022146036","17.686915887850468","0.583539824588682","41.855456867381086","34.37094402509558","0.9811273404568241"
"3","true","80","3","150","12","80","50","91000","189","1.4822285232890609","17.084656084656086","0.5549852276422749","40.608939832835915","35.305068130575435","0.9821586119007969"
"2","true","80","3","150","12","80","50","85000","216","1.5727642864140334","16.699074074074073","0.5181180244957724","43.72423418506118","34.03078129595138","0.9777492402705674"
"4","true","80","3","150","12","80","50","86000","205","1.4984701547847104","17.44390243902439","0.5164582158750589","41.59189395361972","34.452896774825994","0.9816194490736246"
"1","true","80","3","150","12","80","50","85000","221","1.5572194667537662","17.316742081447963","0.510378641325213","43.65430071722851","33.66620919517695","0.978900107832571"
"3","true","80","3","150","12","80","50","92000","205","1.5953826946656635","17.307317073170733","0.5268623683928256","43.50501560393623","35.29340260758749","0.981488089403005"
"5","true","80","3","150","12","80","50","83000","225","1.5303278602602606","18.284444444444443","0.5064948637982787","42.26393116450832","33.61817468875601","0.9790510734241817"
"6","true","80","3","150","12","80","50","86000","209","1.5115913000976005","17.559808612440193","0.5670329524504925","42.35530590891346","34.3028134496618","0.9800999901970463"
"2","true","80","3","150","12","80","50","86000","222","1.5702448197663867","17.07207207207207","0.5157181267786044","42.52995562846661","33.986864032937945","0.9785609253994803"
"4","true","80","3","150","12","80","50","87000","198","1.5224955537472586","16.636363636363637","0.5420483504706599","43.04890129282088","34.484168218802076","0.9809155965101513"
"1","true","80","3","150","12","80","50","86000","220","1.5078222613948145","17.663636363636364","0.5261012637778841","42.434832138141175","33.60601901774336","0.978521713557501"
"3","true","80","3","150","12","80","50","93000","207","1.50901344700774","17.797101449275363","0.5052610228435114","43.42738941887259","35.221840995980784","0.9838545240662726"
"5","true","80","3","150","12","80","50","84000","218","1.506920568761318","16.642201834862384","0.48080298875230326","42.204948461980564","33.4028036467013","0.9800607783550709"
"6","true","80","3","150","12","80","50","87000","218","1.431392046452619","18.206422018348626","0.5644859492955123","41.82901992737494","34.19115772963435","0.9810940103911454"
"4","true","80","3","150","12","80","50","88000","208","1.4592537884184824","16.639423076923077","0.5256178711040322","40.685460748226916","34.176551318498184","0.9808881482207666"
"2","true","80","3","150","12","80","50","87000","226","1.4680218810648922","18.008849557522122","0.5278216377222715","41.667114317552596","33.785511224389765","0.9796804234879006"
"1","true","80","3","150","12","80","50","87000","225","1.5146669866305966","17.99111111111111","0.5176876197005337","43.14357754660152","33.50867562003725","0.9781511616508236"
"3","true","80","3","150","12","80","50","94000","196","1.4646224736838687","17.663265306122447","0.5306040666312137","42.98790268839397","35.142240956768944","0.9828232526222961"
"5","true","80","3","150","12","80","50","85000","229","1.510627317943365","17.183406113537117","0.5030744634444361","42.534526267110806","33.29242231153808","0.9796137633565409"
"6","true","80","3","150","12","80","50","88000","212","1.522040772043168","16.933962264150942","0.5455906870199447","42.80009547996646","34.19253014410352","0.9800588177629718"
"4","true","80","3","150","12","80","50","89000","216","1.3752027443177444","17.00925925925926","0.5670175940636338","39.94951873006006","34.029899029506915","0.9805548475639696"
"2","true","80","3","150","12","80","50","88000","220","1.4335424421051488","17.35","0.5786307867720805","42.24655355010286","33.65042642878149","0.9788746201352901"
"1","true","80","3","150","12","80","50","88000","225","1.5024962899971963","17.017777777777777","0.5508652022762259","42.33123853734188","33.44044701499853","0.9769140280364745"
"3","true","80","3","150","12","80","50","95000","198","1.4440593058855404","16.555555555555557","0.5403560821854164","41.51820416699433","34.96412116459171","0.9836937555141688"
"6","true","80","3","150","12","80","50","89000","203","1.5066038363082614","16.99014778325123","0.5640840856460076","39.85788945038656","33.95392608567788","0.9806019017743411"
"5","true","80","3","150","12","80","50","86000","219","1.5448679578072424","17.23744292237443","0.5114734206952608","43.043702458073405","33.244191745907266","0.9784374080972528"
"4","true","80","3","150","12","80","50","90000","215","1.448866440846413","17.07906976744186","0.5535464374145298","40.2372868281733","33.79776492500735","0.978651112636023"
"2","true","80","3","150","12","80","50","89000","216","1.4829576289272544","17.25462962962963","0.5762120599854116","41.141092109321455","33.55592588961866","0.9797529653955563"
"3","true","80","3","150","12","80","50","96000","199","1.537764331241329","17.12060301507538","0.5262992553247798","43.23109528911973","34.85707283599647","0.9809273600627421"
"1","true","80","3","150","12","80","50","89000","232","1.5040465497708702","16.81896551724138","0.5059852595548724","42.185589404920776","33.09832369375552","0.9793333986864099"
"6","true","80","3","150","12","80","50","90000","220","1.47466196808757","16.545454545454547","0.5451226762768137","42.08406607544083","33.883050681305754","0.9804568179590298"
"5","true","80","3","150","12","80","50","87000","232","1.465043733638361","17.32758620689655","0.5252530508921239","41.03587291353839","32.97166944417214","0.9770081364572191"
"4","true","80","3","150","12","80","50","91000","220","1.4654666891651484","17.072727272727274","0.5119695157060339","42.14491906756118","33.60190177433585","0.9803019311832237"
"2","true","80","3","150","12","80","50","90000","226","1.4735677520530786","17.154867256637168","0.5568648983180607","42.0485756899628","33.31879227526713","0.9782335065189751"
"3","true","80","3","150","12","80","50","97000","199","1.5008433202565477","17.668341708542712","0.5013054732162557","41.980267259335","34.622782080188216","0.9811783158513904"
"1","true","80","3","150","12","80","50","90000","225","1.4500351626413222","17.36","0.4919477916980368","41.65120160888268","33.06558180570532","0.9798411920400002"
